,image_url,main_category,name,price,product_category,product_url,sku,sub_category,username
41,https://cdn.shopify.com/s/files/1/1463/5858/products/EndlessSilkyEyePenTrio-Box-12JUL17-web_large.jpg?v=1506470087,,Endless Silky Eye Pen Trio,14.0,,https://www.pixibeauty.com/collections/makeup/products/endless-silky-eye-pen-trio,1506470087,,pixibeauty
42,https://cdn.shopify.com/s/files/1/1463/5858/products/Pat_Away_Liquid_Concealer_All_Shades_large.jpg?v=1492717357,,Pat Away Concealing Base,16.0,,https://www.pixibeauty.com/collections/makeup/products/pat-away-concealing-base,1492717357,,pixibeauty
43,https://cdn.shopify.com/s/files/1/1463/5858/products/mattelast_Cosmo_Badge_closeup_21NOV_large.jpg?v=1511289403,,MatteLast Liquid Lip,14.0,,https://www.pixibeauty.com/collections/makeup/products/mattelast-liquid-lip,1511289403,,pixibeauty
44,https://cdn.shopify.com/s/files/1/1463/5858/products/Endless-Silky-Eye-Pen-Group25JAN16_Forweb_large.jpg?v=1508282491,,Endless Silky Eye Pen,12.0,,https://www.pixibeauty.com/collections/makeup/products/endless-silky-eye-pen,1508282491,,pixibeauty
45,https://cdn.shopify.com/s/files/1/1463/5858/products/GetTheLook-ItsEyeTime-09SEP16-web_large.jpg?v=1483054530,,Get The Look - ItsEyeTime,24.0,,https://www.pixibeauty.com/collections/makeup/products/get-the-look-itseyetime,1483054530,,pixibeauty
46,https://cdn.shopify.com/s/files/1/1463/5858/products/GetTheLook-ItsLipTime-09SEP16-web_large.jpg?v=1483053894,,Get The Look - ItsLipTime,24.0,,https://www.pixibeauty.com/collections/makeup/products/get-the-look-itsliptime,1483053894,,pixibeauty
47,https://cdn.shopify.com/s/files/1/1463/5858/products/Glow-y_group-web_large.jpg?v=1483567506,,Glow-y Powder,16.0,,https://www.pixibeauty.com/collections/makeup/products/glow-y-powder,1483567506,,pixibeauty
48,https://cdn.shopify.com/s/files/1/1463/5858/products/SheaButterLipBalm-Group1-16APR15-web_large.jpg?v=1483577141,,Shea Butter Lip Balm,8.0,,https://www.pixibeauty.com/collections/makeup/products/shea-butter-lip-balm,1483577141,,pixibeauty
49,https://cdn.shopify.com/s/files/1/1463/5858/products/lid_line_all_color_2_13APR11-web_large.jpg?v=1513213394,,Lid & Line,14.0,,https://www.pixibeauty.com/collections/makeup/products/lid-line,1513213394,,pixibeauty
50,https://cdn.shopify.com/s/files/1/1463/5858/products/Mattelustre-Lipstick-Group-13AUG15_large.jpg?v=1483573507,,Mattelustre Lipstick,6.0,,https://www.pixibeauty.com/collections/makeup/products/mattelustre-lipstick,1483573507,,pixibeauty
51,https://cdn.shopify.com/s/files/1/1463/5858/products/CorrectionConcentrate-BrighteningPeach-10SEP16-web_large.jpg?v=1483563789,,Correction Concentrate,12.0,,https://www.pixibeauty.com/collections/makeup/products/correction-concentrate,1483563789,,pixibeauty
